Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,yeilds,Humidity,Crops,price,Season
2008,Kodagu,17,2903.1,43.0,Laterite,Drip,804.0,54.0,Coconut,1516,Rabi
2009,Kodagu,3,2903.1,43.0,Laterite,Drip,30362.0,58.0,Coconut,200000,Rabi
2010,Kodagu,9,2996.6,128.0,Laterite,Drip,124492.0,58.0,Coconut,4847,Rabi
2011,Kodagu,21,2996.6,129.0,Laterite,Drip,792.0,59.0,Coconut,51239,Rabi
2012,Kodagu,11,2996.6,130.0,Alluvial,Drip,34153.0,50.0,Ginger,216396,Rabi
2013,Kodagu,4,3522.8,131.0,Alluvial,Drip,2570.0,54.0,Ginger,2644,Rabi
2014,Kodagu,15,3522.8,132.0,Alluvial,Drip,27170.0,53.0,Ginger,44235,Rabi
2015,Kodagu,8,3522.8,133.0,Alluvial,Basin,114744.0,59.5,Ginger,203317,Rabi
2016,Kodagu,29,3729.8,134.0,Alluvial,Basin,1402.0,55.0,Ginger,2134,Rabi
2017,Kodagu,1,3729.8,135.0,Alluvial,Basin,23456.0,53.0,Ginger,45186,Rabi
2018,Kodagu,13736,3729.8,136.0,Alluvial,Basin,107809.0,53.5,Ginger,238542,Rabi
2015,Kodagu,14003,2746.2,137.0,Alluvial,Basin,1132.0,52.5,Ginger,1516,Rabi
2016,Kodagu,14179,2746.2,138.0,Alluvial,Basin,23960.0,56.0,Ginger,57259,Rabi
2017,Kodagu,14319,2746.2,139.0,Alluvial,Basin,126487.0,57.0,Ginger,234779,Rabi
2018,Kodagu,14464,3360.0,140.0,Alluvial,Basin,804.0,57.5,Ginger,1493,Rabi
2013,Kodagu,14876,3360.0,141.0,Alluvial,Basin,30362.0,57.0,Ginger,64409,Rabi
2014,Kodagu,14976,3360.0,142.0,Alluvial,Basin,124492.0,55.0,Ginger,249978,Rabi
2015,Kodagu,15009,3605.4,143.0,Alluvial,Basin,792.0,56.0,Ginger,637,Rabi
2016,Kodagu,15114,3605.4,144.0,Alluvial,Basin,34153.0,54.0,Ginger,43311,Rabi
2017,Kodagu,16224,3605.4,27.0,Alluvial,Drip,132551.0,57.0,Coconut,200000,Rabi
2018,Kodagu,17095,3512.4,27.0,Alluvial,Drip,338.0,57.5,Coconut,4847,Rabi
2004,Kodagu,17512,3512.4,27.0,Alluvial,Drip,22966.0,57.0,Coconut,51239,Rabi
2005,Kodagu,17587,3512.4,27.0,Alluvial,Drip,131763.0,55.0,Coconut,216396,Rabi
2006,Kodagu,17771,3296.0,27.0,Alluvial,Drip,404.0,56.0,Coconut,2644,Rabi
2007,Kodagu,17825,3550.0,27.0,Alluvial,Drip,24184.0,54.0,Coconut,44235,Rabi
2008,Kodagu,3147,3550.0,27.2,Alluvial,Drip,124387.0,58.0,Coconut,203317,Rabi
2009,Kodagu,2578,3550.0,27.2,Alluvial,Drip,343.0,58.0,Coconut,2134,Rabi
2010,Kodagu,1591,3654.0,27.2,Alluvial,Drip,23099.0,59.0,Coconut,45186,Rabi
2011,Kodagu,1298,3654.0,27.0,Alluvial,Drip,117825.84,50.0,Coconut,238542,Rabi
2012,Mysuru,4,3654.0,27.0,Sandy loam,Drip,336.0,54.0,Coconut,1516,Rabi
2013,Mysuru,1122,233.0,27.0,Sandy loam,Drip,22594.0,53.0,Coconut,57259,Rabi
2014,Mysuru,917,233.0,27.0,Sandy loam,Drip,116481.07,52.0,Coconut,234779,Rabi
2015,Mysuru,819,233.0,27.0,Sandy loam,Drip,316.0,51.0,Coconut,1493,Rabi
2016,Mysuru,619,234.0,27.0,Sandy loam,Drip,21400.0,57.0,Coconut,64409,Rabi
2017,Mysuru,391,234.0,27.2,Sandy loam,Drip,122102.0,57.0,Coconut,249978,Rabi
2016,Mysuru,211,234.0,27.2,Sandy loam,Drip,382.0,60.0,Coconut,637,Rabi
2017,Mysuru,153,3105.0,27.2,Sandy loam,Drip,19578.0,57.0,Coconut,43311,Rabi
2018,Mysuru,111,3105.0,27.1,Sandy loam,Drip,121037.0,57.0,Coconut,24848,Rabi
2013,Mysuru,76,3105.0,27.1,Sandy loam,Drip,231.0,54.0,Coconut,761,Rabi
2014,Mysuru,53,236.0,27.1,Sandy loam,Drip,18951.0,54.5,Coconut,45608,Rabi
2015,Mysuru,2688,236.0,26.8,Sandy loam,Drip,110579.0,56.6,Coconut,234581,Rabi
2016,Mysuru,2311,2903.1,26.8,Sandy loam,Drip,221.0,55.5,Coconut,646,Rabi
2017,Mysuru,2188,2903.1,26.8,Sandy loam,Drip,15362.0,58.5,Coconut,43562,Rabi
2018,Mysuru,1998,2903.1,37.0,Sandy loam,Drip,120373.0,59.5,Coconut,200000,Rabi
2004,Mysuru,2006,2996.6,37.0,Sandy loam,Drip,291.0,55.0,Coconut,4847,Rabi
2005,Mysuru,2034,2996.6,37.0,Sandy loam,Drip,17231.0,53.0,Coconut,51239,Rabi
2006,Mysuru,2035,2996.6,38.0,Sandy loam,Drip,119359.0,53.5,Coconut,216396,Rabi
2007,Mysuru,2074,3296.0,38.0,Sandy loam,Drip,283.0,52.5,Coconut,2644,Rabi
2008,Mysuru,2127,3550.0,38.0,Sandy loam,Drip,17690.0,56.0,Coconut,44235,Rabi
2009,Mysuru,2090,3550.0,39.0,Sandy loam,Drip,7157.0,57.0,Coconut,203317,Rabi
2010,Mysuru,2059,3550.0,39.0,Sandy loam,Drip,8700.0,57.5,Coconut,2134,Rabi
2011,Mysuru,2050,3654.0,39.0,Sandy loam,Drip,41266.0,57.0,Coconut,45186,Rabi
2012,Mysuru,1865,3654.0,40.0,Sandy loam,Drip,8838.0,55.0,Coconut,238542,Rabi
2013,Mysuru,1841,3654.0,40.0,Sandy loam,Drip,8954.0,56.0,Coconut,1516,Rabi
2014,Mysuru,1799,233.0,40.0,Sandy,Drip,42915.0,54.0,Coconut,57259,Rabi
2015,Mysuru,1468,233.0,41.0,Sandy,Drip,9230.0,58.0,Coconut,234779,Rabi
2016,Mysuru,568,233.0,41.0,Sandy,Drip,44313.0,58.0,Coconut,1493,Rabi
2017,Mysuru,407,234.0,41.0,Sandy,Drip,45820.0,59.0,Coconut,64409,Rabi
2016,Mysuru,177,234.0,42.0,Sandy,Drip,49084.0,50.0,Coconut,249978,Rabi
2017,Mysuru,51,234.0,42.0,Sandy,Drip,86311.0,54.0,Coconut,637,Rabi
2016,Mysuru,173,3105.0,42.0,Sandy,Drip,57642.0,53.0,Coconut,43311,Rabi
2017,Mysuru,201,3105.0,43.0,Sandy,Drip,58405.0,52.0,Coconut,24848,Rabi
2018,Mysuru,206,3105.0,43.0,Sandy,Drip,60751.0,51.0,Coconut,761,Rabi
2013,Mysuru,243,236.0,27.0,Sandy,Basin,109506.0,57.0,Coconut,45608,Rabi
2014,Mysuru,123,236.0,27.0,Sandy,Basin,114.0,57.0,Coconut,234581,Rabi
2015,Mysuru,82,2903.1,27.0,Sandy,Basin,3.0,60.0,Coconut,646,Rabi
2016,Mysuru,74,2903.1,27.0,Sandy,Basin,95.0,57.0,Coconut,43562,Rabi
2017,Mysuru,18,2903.1,27.0,Sandy,Basin,19.0,57.0,Coconut,200000,Rabi
2018,Mysuru,37,2996.6,27.0,Sandy,Basin,54.0,54.0,Coconut,4847,Rabi
2004,Mysuru,35,2996.6,27.2,Sandy,Basin,13.0,54.5,Coconut,51239,Rabi
2005,Mysuru,5974,2996.6,27.2,Sandy,Basin,123.0,56.6,Coconut,216396,Rabi
2006,Mysuru,6631,2903.1,27.2,Sandy,Basin,19.0,55.5,Coconut,2644,Rabi
2007,Mysuru,6705,2903.1,27.0,Sandy,Basin,32.0,58.5,Coconut,44235,Rabi
2008,Mysuru,5876,2903.1,27.0,Sandy,Basin,8.0,59.5,Coconut,203317,Rabi
2009,Mysuru,326,2996.6,27.0,Sandy,Basin,50.0,55.0,Coconut,2134,Rabi
2010,Mysuru,6470,2996.6,27.0,Sandy loam,Basin,10.0,53.0,Coconut,45186,Rabi
2011,Mysuru,6709,2996.6,27.0,Sandy loam,Basin,29.0,53.5,Coconut,238542,Rabi
2012,Mysuru,6186,3522.8,27.0,Sandy loam,Basin,44.0,52.5,Coconut,1516,Rabi
2013,Mysuru,6503,3522.8,27.2,Sandy loam,Basin,33.0,56.0,Coconut,57259,Rabi
2014,Mysuru,5220,3522.8,27.2,Sandy loam,Basin,14.0,57.0,Coconut,234779,Rabi
2015,Mysuru,4677,3729.8,27.2,Sandy loam,Basin,56.0,57.5,Coconut,1493,Rabi
2016,Mysuru,4803,3729.8,27.1,Sandy loam,Basin,26.0,57.0,Coconut,64409,Rabi
2017,Mysuru,3739,3729.8,27.1,Sandy loam,Basin,98.0,55.0,Coconut,249978,Rabi
2017,Mysuru,3529,2746.2,27.1,Sandy loam,Basin,3.0,56.0,Coconut,200000,Rabi
2016,Kasaragodu,3649,2746.2,26.8,Sandy loam,Basin,58637.0,54.0,Coconut,4847,Rabi
2017,Kasaragodu,1374,2746.2,26.8,Sandy loam,Basin,59777.0,58.0,Coconut,51239,Rabi
2018,Kasaragodu,933,3360.0,26.8,Sandy loam,Basin,60528.0,58.0,Coconut,216396,Rabi
2013,Kasaragodu,345,3360.0,37.0,Sandy loam,Basin,61126.0,59.0,Coconut,2644,Rabi
2014,Kasaragodu,29,3360.0,37.0,Sandy loam,Basin,623687.0,50.0,Coconut,44235,Rabi
2015,Kasaragodu,11,3605.4,37.0,Sandy loam,Basin,63504.0,54.0,Coconut,203317,Rabi
2016,Kasaragodu,10,3605.4,38.0,Sandy loam,Basin,63931.0,53.0,Coconut,2134,Rabi
2017,Kasaragodu,7,3605.4,38.0,Sandy loam,Basin,73730.0,52.0,Coconut,45186,Rabi
2018,Kasaragodu,10,3512.4,38.0,Sandy loam,Basin,118416.0,51.0,Coconut,238542,Rabi
2004,Kasaragodu,56,3512.4,39.0,Sandy loam,Basin,130132.0,57.0,Coconut,1516,Rabi
2005,Kasaragodu,68,3512.4,39.0,Sandy loam,Basin,154889.0,57.0,Coconut,57259,Rabi
2006,Kasaragodu,56,3296.0,39.0,Sandy loam,Basin,171739.0,60.0,Coconut,234779,Rabi
2007,Kasaragodu,66,3296.0,40.0,Sandy loam,Basin,172475.0,57.0,Coconut,1493,Rabi
2008,Kasaragodu,55,3296.0,40.0,Sandy loam,Basin,177939.0,57.0,Coconut,64409,Rabi
2009,Kasaragodu,42,3550.0,40.0,Sandy loam,Basin,313547.0,54.0,Coconut,249978,Rabi
2010,Kasaragodu,51179,3550.0,41.0,Sandy loam,Basin,2783.0,54.5,Coconut,637,Rabi
2011,Kasaragodu,468,3550.0,41.0,Sandy loam,Basin,1533.0,56.6,Coconut,43311,Rabi
2012,Kasaragodu,11841,3654.0,41.0,Sandy loam,Basin,1647.0,55.5,Coconut,24848,Rabi
2013,Kasaragodu,50975,3654.0,42.0,Sandy loam,Basin,975.0,58.5,Coconut,761,Rabi
2014,Kasaragodu,206,3654.0,42.0,Sandy loam,Basin,2.0,59.5,Coconut,45608,Rabi
2015,Kasaragodu,10922,233.0,42.0,Sandy loam,Basin,836.0,55.0,Coconut,234581,Rabi
2016,Kasaragodu,51390,233.0,43.0,Sandy loam,Basin,806.0,53.0,Coconut,646,Rabi
2017,Kasaragodu,177,233.0,27.0,Sandy loam,Spray,880.0,53.5,Coconut,43562,Rabi
2004,Kasaragodu,10723,234.0,27.0,Sandy loam,Spray,770.0,52.5,Coconut,200000,Rabi
2004,Kasaragodu,51709,234.0,27.0,Sandy loam,Spray,395.0,56.0,Coconut,4847,Rabi
2004,Kasaragodu,146,234.0,27.0,Sandy loam,Spray,187.0,57.0,Coconut,51239,Rabi
2004,Kasaragodu,10910,3105.0,27.0,Sandy loam,Spray,187.0,57.5,Coconut,216396,Rabi
2004,Kasaragodu,51355,3105.0,27.0,Sandy loam,Spray,121.0,57.0,Coconut,2644,Rabi
2004,Kasaragodu,160,3105.0,27.2,Sandy loam,Spray,103.0,55.0,Coconut,44235,Rabi
2004,Kasaragodu,10912,236.0,27.2,Sandy loam,Spray,71.0,56.0,Coconut,203317,Rabi
2004,Raichur,51353,236.0,27.2,Sandy loam,Spray,3961.0,54.0,Coconut,2134,Rabi
2004,Raichur,142,2903.1,27.0,Sandy loam,Spray,4247.0,58.0,Coconut,45186,Rabi
2004,Raichur,10505,2903.1,27.0,Sandy loam,Spray,3290.0,58.0,Coconut,238542,Rabi
2004,Raichur,51040,2903.1,27.0,Sandy loam,Spray,3138.0,59.0,Coconut,1516,Rabi
2004,Raichur,154,2996.6,27.0,Sandy loam,Spray,3423.0,50.0,Coconut,57259,Rabi
2004,Raichur,10318,2996.6,27.0,Sandy loam,Spray,3899.0,54.0,Coconut,234779,Rabi
2004,Raichur,48083,2996.6,27.0,Sandy loam,Spray,4015.0,53.0,Coconut,1493,Rabi
2004,Raichur,143,3522.8,27.2,Sandy loam,Spray,4279.0,52.0,Coconut,64409,Rabi
2004,Raichur,9283,3522.8,27.2,Sandy loam,Spray,4167.0,51.0,Coconut,249978,Rabi
2004,Raichur,47200,3522.8,27.2,Sandy loam,Spray,4479.0,57.0,Coconut,637,Rabi
2004,Raichur,158,3729.8,27.1,Sandy,Spray,3699.0,57.0,Coconut,43311,Rabi
2004,Raichur,8982,3729.8,27.1,Sandy,Spray,4904.0,60.0,Coconut,24848,Rabi
2004,Raichur,46990,3729.8,27.1,Sandy,Spray,2821.0,57.0,Coconut,761,Rabi
2004,Raichur,103,2746.2,26.8,Sandy,Spray,3472.0,57.0,Coconut,45608,Rabi
2004,Raichur,8239,2746.2,26.8,Sandy,Spray,3647.0,54.0,Coconut,234581,Rabi
2004,Raichur,44563,2746.2,26.8,Sandy,Spray,393.0,54.5,Coconut,646,Rabi
2004,Raichur,96,3360.0,37.0,Sandy,Spray,167.0,56.6,Coconut,43562,Rabi
2004,Raichur,6949,3360.0,37.0,Sandy,Spray,71.0,55.5,Coconut,200000,Rabi
2004,Raichur,44663,3360.0,37.0,Sandy,Spray,52.0,58.5,Coconut,4847,Rabi
2004,Raichur,110,3605.4,38.0,Sandy,Spray,12.0,59.5,Coconut,51239,Rabi
2004,Raichur,6824,3605.4,38.0,Sandy,Spray,51.0,55.0,Coconut,216396,Rabi
2004,Raichur,43013,3605.4,38.0,Sandy,Spray,61.0,53.0,Coconut,2644,Rabi
2004,Raichur,95,3512.4,39.0,Sandy,Spray,67.0,53.5,Coconut,44235,Rabi
2004,Raichur,6441,3512.4,39.0,Sandy,Spray,62.0,52.5,Coconut,203317,Rabi
2004,Raichur,4012,3512.4,39.0,Sandy,Spray,32.0,56.0,Coconut,2134,Rabi
2004,Raichur,4877,3296.0,40.0,Sandy,Spray,22.0,57.0,Coconut,45186,Rabi
2004,Raichur,4930,3296.0,40.0,Sandy,Spray,25.0,57.5,Coconut,238542,Rabi
2004,Raichur,4954,3296.0,40.0,Sandy,Spray,4.0,57.0,Coconut,1516,Rabi
2004,Raichur,5019,3550.0,41.0,Sandy,Spray,9.0,55.0,Coconut,200000,Rabi
2004,Raichur,5127,3550.0,41.0,Sandy,Spray,12.0,56.0,Coconut,4847,Rabi
2004,Gulbarga,5174,3550.0,41.0,Sandy,Spray,2089.0,54.0,Coconut,51239,Rabi
2004,Gulbarga,5294,3654.0,42.0,Sandy,Spray,2810.0,58.0,Coconut,216396,Rabi
2004,Gulbarga,5474,3654.0,42.0,Sandy,Spray,841.0,58.0,Coconut,2644,Rabi
2004,Gulbarga,5864,3654.0,42.0,Sandy,Spray,3550.0,59.0,Coconut,44235,Rabi
2004,Gulbarga,7028,233.0,43.0,Sandy,Spray,109.0,50.0,Coconut,203317,Rabi
2004,Gulbarga,7403,233.0,43.0,Sandy,Spray,3368.0,54.0,Coconut,2134,Rabi
2004,Gulbarga,7501,233.0,128.0,Sandy,Drip,3671.0,53.0,Cocoa,45186,Rabi
2004,Gulbarga,7714,2903.1,129.0,Sandy,Drip,2404.0,52.0,Cocoa,238542,Rabi
2004,Gulbarga,7856,2903.1,130.0,Sandy,Drip,2805.0,51.0,Cocoa,1516,Rabi
2004,Gulbarga,32,2903.1,131.0,Sandy,Drip,2331.0,57.0,Cocoa,57259,Rabi
2004,Gulbarga,1,2996.6,132.0,Sandy,Drip,2088.0,57.0,Cocoa,234779,Rabi
2004,Gulbarga,30,2996.6,133.0,Sandy,Drip,2628.0,60.0,Cocoa,1493,Rabi
2004,Gulbarga,6,2996.6,134.0,Sandy,Drip,1939.0,57.0,Coffee,64409,Rabi
2004,Gulbarga,15,3522.8,135.0,Sandy,Drip,1871.0,57.0,Coffee,249978,Rabi
2004,Gulbarga,4,3522.8,136.0,Sandy,Drip,1868.0,54.0,Coffee,637,Rabi
2004,Gulbarga,39,3522.8,137.0,Sandy,Drip,127919.0,54.5,Coffee,43311,Rabi
2004,Gulbarga,6,3729.8,138.0,Sandy,Drip,75340.0,56.6,Coffee,24848,Rabi
2004,Gulbarga,12,3729.8,139.0,Sandy,Drip,29170.0,55.5,Coffee,761,Rabi
2004,Gulbarga,3,3729.8,140.0,Sandy,Drip,1901.0,58.5,Coffee,45608,Rabi
2004,Gulbarga,17,2746.2,141.0,Sandy,Drip,972.0,59.5,Coffee,234581,Rabi
2004,Gulbarga,3,2746.2,142.0,Sandy,Drip,874.0,55.0,Coffee,646,Rabi
2004,Gulbarga,9,2746.2,143.0,Sandy,Drip,592.0,53.0,Coffee,43562,Rabi
2004,Gulbarga,21,3360.0,144.0,Sandy,Drip,864.0,53.5,Coffee,200000,Rabi
2004,Gulbarga,11,3360.0,27.0,Sandy,Drip,5373.0,52.5,Coffee,4847,Rabi
2004,Gulbarga,4,3360.0,27.0,Sandy,Drip,6589.0,56.0,Coffee,51239,Rabi
2004,Gulbarga,15,3605.4,27.0,Sandy,Drip,5107.0,57.0,Coffee,216396,Rabi
2004,Gulbarga,8,3605.4,27.0,Sandy,Drip,5518.0,57.5,Coffee,2644,Rabi
2004,Gulbarga,29,3605.4,27.0,Sandy,Drip,4912.0,57.0,Cardamum,44235,Rabi
2004,Gulbarga,1,3512.4,27.0,Sandy,Drip,3830.0,55.0,Cardamum,203317,Rabi
2004,Gulbarga,13736,3512.4,27.2,Sandy,Drip,4.0,56.0,Cardamum,2134,Rabi
2004,Gulbarga,14003,3512.4,27.2,Sandy,Drip,9.0,54.0,Cardamum,45186,Rabi
2004,Gulbarga,14179,3296.0,27.2,Alluvial,Drip,12.0,58.0,Cardamum,238542,Rabi
2004,Gulbarga,14319,3296.0,27.0,Alluvial,Drip,2089.0,58.0,Cardamum,1516,Rabi
2004,Gulbarga,14464,3296.0,27.0,Alluvial,Drip,2810.0,59.0,Cardamum,57259,Rabi
2004,Gulbarga,14876,3550.0,27.0,Alluvial,Drip,841.0,50.0,Cardamum,234779,Rabi
2004,Gulbarga,14976,3550.0,27.0,Alluvial,Drip,3550.0,54.0,Cardamum,1493,Rabi
2004,Gulbarga,15009,3550.0,27.0,Alluvial,Drip,109.0,53.0,Cardamum,64409,Rabi
2004,Madikeri,15114,3654.0,27.0,Alluvial,Drip,3368.0,52.0,Cardamum,249978,Rabi
2004,Madikeri,16224,3654.0,27.2,Alluvial,Drip,3671.0,51.0,Cardamum,637,Rabi
2004,Madikeri,17095,3654.0,27.2,Alluvial,Drip,2404.0,57.0,Cardamum,43311,Rabi
2004,Madikeri,17512,233.0,27.2,Alluvial,Drip,2805.0,57.0,Cardamum,24848,Rabi
2004,Madikeri,17587,233.0,27.1,Alluvial,Drip,2331.0,60.0,Cardamum,761,Rabi
2004,Madikeri,17771,233.0,27.1,Alluvial,Drip,2088.0,57.0,Pepper,45608,Rabi
2004,Madikeri,17825,234.0,27.1,Alluvial,Drip,2628.0,57.0,Pepper,234581,Rabi
2004,Madikeri,3147,234.0,26.8,Alluvial,Drip,1939.0,54.0,Pepper,646,Rabi
2004,Madikeri,2578,234.0,26.8,Alluvial,Drip,1871.0,54.5,Pepper,43562,Rabi
2004,Madikeri,1591,3105.0,26.8,Alluvial,Drip,1868.0,56.6,Pepper,200000,Rabi
2004,Madikeri,1298,3105.0,37.0,Alluvial,Drip,127919.0,55.5,Pepper,4847,Rabi
2004,Madikeri,4,3105.0,37.0,Alluvial,Drip,75340.0,58.5,Pepper,51239,Rabi
2004,Madikeri,1122,236.0,37.0,Alluvial,Drip,29170.0,59.5,Pepper,216396,Rabi
2004,Madikeri,917,236.0,38.0,Alluvial,Basin,1901.0,55.0,Pepper,2644,Rabi
2004,Madikeri,819,2903.1,38.0,Alluvial,Basin,972.0,53.0,Pepper,44235,Rabi
2004,Madikeri,619,2903.1,38.0,Alluvial,Basin,874.0,53.5,Pepper,203317,Rabi
2004,Madikeri,391,2903.1,39.0,Sandy loam,Basin,592.0,52.5,Pepper,2134,Rabi
2004,Madikeri,211,2996.6,39.0,Sandy loam,Basin,864.0,56.0,Pepper,45186,Rabi
2004,Madikeri,153,2996.6,39.0,Sandy loam,Basin,5373.0,57.0,Pepper,238542,Rabi
2004,Madikeri,111,2996.6,40.0,Sandy loam,Basin,6589.0,57.5,Pepper,1516,Rabi
2004,Madikeri,76,3522.8,40.0,Sandy loam,Basin,5107.0,57.0,Arecanut,200000,Rabi
2004,Madikeri,53,3522.8,40.0,Sandy loam,Basin,5518.0,55.0,Arecanut,4847,Rabi
2004,Madikeri,2688,3522.8,41.0,Sandy loam,Basin,4912.0,56.0,Arecanut,51239,Rabi
2004,Madikeri,2311,3729.8,41.0,Sandy loam,Basin,3830.0,54.0,Arecanut,216396,Rabi
2004,Madikeri,2188,3729.8,41.0,Sandy loam,Basin,4.0,58.0,Arecanut,2644,Rabi
2004,Madikeri,1998,3729.8,42.0,Sandy loam,Basin,9.0,58.0,Arecanut,44235,Rabi
2004,Madikeri,2006,2746.2,42.0,Sandy loam,Basin,12.0,59.0,Arecanut,203317,Rabi
2004,Madikeri,2034,2746.2,42.0,Sandy loam,Basin,2089.0,50.0,Arecanut,2134,Rabi
2004,Madikeri,2035,2746.2,43.0,Sandy loam,Basin,2810.0,54.0,Arecanut,45186,Rabi
2004,Madikeri,2074,3360.0,43.0,Sandy loam,Basin,841.0,53.0,Arecanut,238542,Rabi
2004,Chikmangaluru,2127,3360.0,27.0,Sandy loam,Basin,3550.0,52.0,Arecanut,1516,Rabi
2004,Chikmangaluru,2090,3360.0,27.0,Sandy loam,Basin,109.0,51.0,Arecanut,57259,Rabi
2004,Chikmangaluru,2059,3605.4,27.0,Sandy loam,Basin,3368.0,57.0,Arecanut,234779,Rabi
2004,Chikmangaluru,2050,3605.4,27.0,Laterite,Basin,3671.0,57.0,Arecanut,1493,Rabi
2004,Chikmangaluru,1865,3605.4,27.0,Laterite,Basin,2404.0,60.0,Arecanut,64409,Rabi
2004,Chikmangaluru,1841,3512.4,27.0,Laterite,Basin,2805.0,57.0,Ginger,249978,Rabi
2004,Chikmangaluru,1799,3512.4,27.2,Laterite,Basin,2331.0,57.0,Ginger,637,Rabi
2004,Chikmangaluru,1468,3512.4,27.2,Laterite,Basin,2088.0,54.0,Ginger,43311,Rabi
2004,Chikmangaluru,568,3296.0,27.2,Laterite,Basin,2628.0,54.5,Ginger,24848,Rabi
2004,Chikmangaluru,407,3296.0,27.0,Laterite,Basin,1939.0,56.6,Ginger,761,Rabi
2004,Chikmangaluru,177,3296.0,27.0,Laterite,Basin,1871.0,55.5,Ginger,45608,Rabi
2004,Chikmangaluru,51,3550.0,27.0,Laterite,Basin,1868.0,58.5,Ginger,234581,Rabi
2004,Chikmangaluru,173,3550.0,27.0,Laterite,Basin,127919.0,59.5,Ginger,646,Rabi
2004,Chikmangaluru,201,3550.0,27.0,Laterite,Basin,75340.0,55.0,Ginger,43562,Rabi
2004,Chikmangaluru,206,3654.0,27.0,Laterite,Basin,29170.0,53.0,Ginger,200000,Rabi
2004,Chikmangaluru,243,3654.0,27.2,Laterite,Basin,1901.0,53.5,Ginger,4847,Rabi
2004,Chikmangaluru,123,3654.0,27.2,Laterite,Basin,972.0,52.5,Ginger,51239,Rabi
2004,Chikmangaluru,82,233.0,27.2,Laterite,Basin,874.0,56.0,Ginger,216396,Rabi
2004,Chikmangaluru,74,233.0,27.1,Laterite,Basin,592.0,57.0,Ginger,2644,Rabi
2004,Chikmangaluru,18,233.0,27.1,Laterite,Basin,864.0,57.5,Ginger,44235,Rabi
2004,Chikmangaluru,37,2903.1,27.1,Laterite,Basin,5373.0,57.0,Tea,203317,Rabi
2004,Chikmangaluru,35,2903.1,26.8,Laterite,Basin,6589.0,55.0,Tea,2134,Rabi
2004,Chikmangaluru,5974,2903.1,26.8,Laterite,Basin,5107.0,56.0,Tea,45186,Rabi
2004,Chikmangaluru,6631,2996.6,26.8,Clay loam,Basin,5518.0,54.0,Tea,238542,Rabi
2004,Chikmangaluru,6705,2996.6,37.0,Clay loam,Basin,4912.0,58.0,Tea,1516,Rabi
2013,Chikmangaluru,5876,2996.6,37.0,Clay loam,Basin,3830.0,58.0,Tea,57259,Rabi
2014,Chikmangaluru,326,3522.8,37.0,Clay loam,Spray,313547.0,59.0,Tea,234779,Rabi
2015,Chikmangaluru,6470,3522.8,38.0,Clay loam,Spray,2783.0,50.0,Tea,1493,Zaid
2016,Chikmangaluru,6709,3522.8,38.0,Clay loam,Spray,1533.0,54.0,Tea,64409,Zaid
2017,Chikmangaluru,6186,3729.8,38.0,Clay loam,Spray,1647.0,53.0,Tea,249978,Zaid
2018,Chikmangaluru,6503,3729.8,39.0,Clay loam,Spray,975.0,52.0,Tea,637,Zaid
2004,Chikmangaluru,5220,3729.8,39.0,Clay loam,Spray,2.0,51.0,Tea,43311,Zaid
2005,Chikmangaluru,4677,2746.2,39.0,Clay loam,Spray,836.0,57.0,Tea,24848,Zaid
2006,Chikmangaluru,4803,2746.2,40.0,Clay loam,Spray,806.0,57.0,Tea,761,Zaid
2007,Chikmangaluru,3739,2746.2,40.0,Clay loam,Spray,880.0,60.0,Tea,45608,Zaid
2008,Chikmangaluru,3529,3360.0,40.0,Clay loam,Spray,770.0,57.0,Paddy,234581,Zaid
2009,Chikmangaluru,3649,3360.0,41.0,Clay loam,Spray,395.0,57.0,Paddy,646,Zaid
2010,Chikmangaluru,1374,3360.0,41.0,Clay loam,Spray,187.0,54.0,Paddy,43562,Zaid
2011,Chikmangaluru,1279,3605.4,41.0,Clay loam,Spray,187.0,54.5,Paddy,200000,Zaid
2012,Chikmangaluru,13283,3605.4,42.0,Clay loam,Spray,121.0,56.6,Paddy,4847,Zaid
2013,Chikmangaluru,52119,3605.4,42.0,Clay loam,Spray,103.0,55.5,Paddy,51239,Zaid
2014,Chikmangaluru,725,3512.4,42.0,Clay loam,Spray,71.0,58.5,Paddy,216396,Zaid
2015,Chikmangaluru,12885,3512.4,43.0,Clay loam,Spray,3961.0,59.5,Paddy,2644,Zaid
2016,Chikmangaluru,51179,3512.4,27.0,Medium textured ,Spray,4247.0,55.0,Paddy,44235,Zaid
2017,Chikmangaluru,468,3296.0,27.0,Medium textured ,Spray,3290.0,53.0,Paddy,203317,Zaid
2018,Chikmangaluru,11841,3296.0,27.0,Medium textured ,Spray,3138.0,53.5,Paddy,2134,Zaid
2004,Chikmangaluru,50975,3296.0,27.0,Medium textured ,Spray,3423.0,52.5,Paddy,45186,Zaid
2005,Chikmangaluru,206,3550.0,27.0,Medium textured ,Spray,3899.0,56.0,Paddy,238542,Zaid
2006,Chikmangaluru,10922,3550.0,27.0,Medium textured ,Spray,4015.0,57.0,Paddy,1516,Zaid
2007,Chikmangaluru,51390,3550.0,27.2,Medium textured ,Spray,4279.0,57.5,Paddy,200000,Zaid
2008,Chikmangaluru,177,3654.0,27.2,Medium textured ,Spray,4167.0,57.0,Groundnut,4847,Zaid
2009,Chikmangaluru,10723,3654.0,27.2,Medium textured ,Spray,4479.0,55.0,Groundnut,51239,Zaid
